,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude
351,2.5122,45.0,4.75,,1437.0,2.96900826446281,,-122.16
352,1.5625,38.0,5.097510373443983,1.2946058091286308,1516.0,3.145228215767635,37.75,-122.16
353,,47.0,,1.1405405405405404,,3.227027027027027,37.75,-122.17
354,1.8426,40.0,4.926900584795321,1.0029239766081872,,2.7748538011695905,,-122.17
355,4.6696,46.0,6.049668874172186,1.0165562913907285,,2.9172185430463577,,-122.16
356,2.4598,36.0,,,,,37.76,-122.16
357,6.0749,39.0,,1.0592592592592593,763.0,2.825925925925926,,
358,,,6.27887323943662,,1297.0,3.6535211267605634,,-122.14
359,,34.0,,,545.0,2.5829383886255926,37.76,-122.14
360,5.37,26.0,6.127579737335835,,1222.0,2.292682926829268,,-122.13
361,,33.0,8.26027397260274,1.1917808219178083,808.0,,37.75,
362,,28.0,7.284403669724771,,329.0,3.018348623853211,37.75,-122.12
363,4.0313,36.0,6.330275229357798,,299.0,2.743119266055046,,
364,6.8323,33.0,,0.9900990099009901,,2.866336633663366,37.75,
365,4.975,30.0,,1.08,137.0,2.74,37.75,-122.13
366,5.3602,,8.258064516129032,,229.0,2.4623655913978495,,-122.13
367,5.0,41.0,,,1476.0,,,-122.13
368,2.925,46.0,,1.0454545454545454,429.0,2.7857142857142856,37.75,-122.16
369,3.8913,40.0,5.666666666666667,1.003921568627451,849.0,3.3294117647058825,37.75,-122.15
370,3.225,44.0,5.854984894259819,,946.0,2.8580060422960725,,-122.15
371,,41.0,4.481675392670157,,571.0,2.9895287958115184,,-122.15
372,2.537,,,1.1761658031088082,1137.0,2.9455958549222796,,
373,2.5568,,4.57037037037037,0.9703703703703703,378.0,2.8,37.75,-122.16
374,3.5083,,,1.0110294117647058,853.0,3.136029411764706,,-122.15
375,3.3125,,4.698581560283688,,,2.7092198581560285,,
376,1.8235,40.0,,,928.0,3.5555555555555554,37.75,-122.16
377,3.8047,35.0,,1.0526315789473684,,3.0526315789473686,,-122.16
378,2.2917,34.0,4.367857142857143,1.0035714285714286,,2.942857142857143,37.74,-122.17
379,2.4962,37.0,5.324324324324325,1.1081081081081081,835.0,3.223938223938224,,
380,,43.0,,,,2.8,,-122.16
381,3.4844,46.0,4.876777251184834,0.8578199052132701,,2.6872037914691944,37.74,-122.16
382,4.1458,52.0,,1.0208333333333333,355.0,2.4652777777777777,,-122.16
383,2.625,47.0,,1.3433734939759037,,3.210843373493976,37.74,-122.16
384,2.0227,44.0,5.102325581395349,,609.0,2.832558139534884,37.74,
385,3.3333,49.0,,,576.0,2.440677966101695,,-122.29
386,5.338,52.0,,0.9195804195804196,,2.076923076923077,,-122.29
387,3.4732,52.0,5.962864721485412,1.1193633952254642,870.0,2.3076923076923075,,-122.29
388,3.5125,,4.445972495088409,1.0255402750491158,1027.0,2.017681728880157,37.9,-122.3
389,3.1375,52.0,,1.0705521472392638,,2.125766871165644,37.89,
390,2.8036,46.0,,,815.0,2.1733333333333333,37.89,-122.3
391,,15.0,4.43542757417103,,2420.0,2.1116928446771377,37.9,
392,3.0208,,3.902173913043478,1.0615942028985508,518.0,1.8768115942028984,,-122.3
393,4.0875,52.0,4.538181818181818,1.029090909090909,,2.2545454545454544,,-122.3
394,4.5268,42.0,,1.093984962406015,551.0,2.0714285714285716,,-122.33
395,1.7375,37.0,3.3127705627705626,1.0064935064935066,2556.0,2.7662337662337664,37.88,
396,3.1795,52.0,4.556034482758621,1.0028735632183907,1498.0,2.1522988505747125,,-122.29
397,3.8672,50.0,5.334801762114537,1.1497797356828194,523.0,2.303964757709251,37.88,
398,5.1675,,,1.1437908496732025,374.0,2.4444444444444446,37.89,
399,5.1696,52.0,,1.0242587601078168,1004.0,2.706199460916442,37.89,
400,4.2614,52.0,5.520958083832335,0.9940119760479041,769.0,2.302395209580838,37.88,
401,5.0551,52.0,5.148936170212766,0.9952718676122931,,2.2222222222222223,37.89,-122.29
402,5.6228,42.0,,1.0703125,645.0,2.51953125,,-122.27
403,7.8864,52.0,6.690972222222222,0.96875,705.0,2.4479166666666665,37.9,
404,7.9556,52.0,7.56,0.9927272727272727,684.0,2.4872727272727273,37.9,-122.27
405,6.174,52.0,7.639830508474576,1.0169491525423728,572.0,2.4237288135593222,,-122.27
406,,52.0,,1.0671936758893281,,2.652173913043478,,-122.27
407,8.8342,,,1.021917808219178,975.0,2.671232876712329,,-122.27
408,7.1754,52.0,7.42948717948718,1.0512820512820513,779.0,2.496794871794872,37.9,-122.28
409,10.0825,52.0,8.209016393442623,1.0245901639344261,658.0,2.69672131147541,37.9,-122.28
410,4.9083,52.0,6.749253731343283,0.9791044776119403,819.0,2.444776119402985,37.9,-122.28
411,,52.0,7.291666666666667,1.005952380952381,412.0,2.4523809523809526,,-122.28
412,4.5893,52.0,6.273712737127371,1.1056910569105691,835.0,2.2628726287262872,37.89,-122.28
413,,,,1.0751633986928104,722.0,2.3594771241830066,37.89,-122.28
414,4.125,,,0.971252566735113,1085.0,2.2279260780287475,,
415,7.266,52.0,,,,2.740845070422535,,-122.27
416,5.3989,52.0,,1.0772058823529411,723.0,,37.89,-122.27
417,7.8336,37.0,6.132596685082873,0.925414364640884,,2.494475138121547,37.9,
418,6.1593,41.0,,,,1.9668508287292819,37.89,
419,,52.0,,1.0692640692640694,1005.0,2.175324675324675,37.89,-122.26
420,,,,,,,,-122.26
421,7.5385,37.0,,1.0155555555555555,,2.1933333333333334,37.89,-122.25
422,,42.0,6.390625,1.0267857142857142,1031.0,,37.89,
423,6.2425,,,1.0321782178217822,894.0,,37.88,
424,5.7979,,,1.0875331564986737,,2.183023872679045,37.88,
425,4.2813,,,1.0434782608695652,1232.0,1.9838969404186795,,-122.27
426,,52.0,4.613079019073569,1.0653950953678475,669.0,,,-122.27
427,3.0132,44.0,,,,1.798181818181818,,-122.27
428,4.1429,52.0,5.377155172413793,1.0581896551724137,1058.0,2.2801724137931036,37.88,-122.28
429,4.1912,52.0,5.763285024154589,0.966183574879227,,2.4444444444444446,37.88,-122.28
430,3.9167,,,,,,,-122.28
431,3.8897,,,1.092783505154639,824.0,2.1237113402061856,37.88,
432,3.1065,48.0,4.978947368421053,,,2.176842105263158,,-122.29
433,2.9926,46.0,4.458823529411765,1.04,,2.164705882352941,37.88,-122.29
434,3.556,52.0,4.342105263157895,,841.0,2.213157894736842,37.88,-122.29
435,1.475,45.0,3.3065693430656933,1.0656934306569343,749.0,5.467153284671533,37.88,-122.3
436,1.6971,52.0,4.173469387755102,0.9897959183673469,208.0,2.122448979591837,37.88,-122.3
437,2.1705,10.0,5.03,1.18,228.0,,,
438,2.75,50.0,3.8984375,,287.0,2.2421875,,-122.3
439,2.5682,52.0,4.5,1.1226415094339623,,2.056603773584906,37.85,
440,2.9,46.0,4.6394366197183095,,854.0,2.4056338028169013,,-122.3
441,2.2208,52.0,4.565789473684211,1.095029239766082,1695.0,2.4780701754385963,,
442,3.2344,52.0,5.563953488372093,,403.0,,,-122.28
443,3.5156,,4.4961832061068705,1.0076335877862594,288.0,2.198473282442748,37.87,
444,1.9805,49.0,3.888675623800384,1.051823416506718,963.0,1.8483685220729367,37.87,-122.28
445,2.6684,50.0,3.544573643410853,1.0387596899224807,1129.0,2.187984496124031,,-122.29
446,3.875,52.0,4.387254901960785,0.9705882352941176,386.0,1.892156862745098,,-122.29
447,3.006,52.0,,1.0246305418719213,,1.9975369458128078,,
448,2.543,46.0,4.477037037037037,1.031111111111111,,1.9155555555555555,,-122.28
449,,46.0,,1.0348027842227379,805.0,1.8677494199535962,37.87,-122.28
450,2.1907,52.0,,1.0616438356164384,1372.0,1.5662100456621004,,
451,1.7778,30.0,,1.0329411764705883,,2.028235294117647,37.87,-122.27
452,2.52,37.0,4.251623376623376,1.1071428571428572,1152.0,1.87012987012987,,-122.27
453,,52.0,4.614457831325301,1.0240963855421688,,1.9397590361445782,37.88,-122.26
454,2.944,52.0,4.1239092495637,,1558.0,2.719022687609075,37.88,-122.26
455,1.725,52.0,3.386215864759428,1.0884265279583876,1798.0,2.3381014304291288,37.88,-122.26
456,5.2289,41.0,,1.146341463414634,266.0,2.16260162601626,,-122.25
457,,42.0,4.161137440758294,1.1018957345971565,,5.1753554502369665,,-122.25
458,0.949,52.0,2.5241090146750524,,,4.226415094339623,,-122.25
459,1.1696,,2.436,0.944,1349.0,5.396,,
460,1.4012,52.0,3.105714285714286,1.06,,9.534285714285714,,-122.26
461,,52.0,2.922023182297155,1.0516332982086407,,1.8134878819810327,37.87,-122.26
462,,35.0,3.218,1.108,1675.0,1.675,,-122.27
463,2.8846,,3.857142857142857,1.0514285714285714,707.0,2.02,37.87,-122.27
464,2.7372,52.0,4.443804034582133,1.005763688760807,1424.0,2.0518731988472623,37.87,-122.27
465,,52.0,4.962962962962963,1.0317460317460319,,2.0793650793650795,37.86,-122.28
466,3.5625,52.0,5.348082595870206,,828.0,2.4424778761061945,,-122.28
467,2.2788,,,,,1.9554794520547945,37.87,-122.28
468,2.537,,,,1382.0,1.9382889200561009,,-122.29
469,2.525,46.0,3.9470404984423677,,792.0,2.467289719626168,37.87,
470,1.9946,,,1.086021505376344,815.0,2.1908602150537635,37.86,-122.29
471,,52.0,4.794797687861272,,788.0,2.277456647398844,,
472,2.6165,52.0,5.174418604651163,1.069767441860465,,2.6627906976744184,,-122.29
473,1.9483,,,1.0781527531083481,1354.0,2.4049733570159857,37.86,
474,,52.0,4.564044943820225,1.0112359550561798,958.0,2.152808988764045,,-122.28
475,1.9798,49.0,,1.0986842105263157,,2.2384868421052633,37.86,-122.28
476,2.4167,52.0,5.002227171492205,1.0512249443207127,,2.2383073496659245,37.85,-122.28
477,2.5417,49.0,4.956521739130435,,,,,-122.27
478,,52.0,,,780.0,2.17877094972067,37.86,-122.28
479,2.5652,52.0,,1.0864779874213837,1582.0,2.4874213836477987,37.86,-122.28
480,2.2845,41.0,3.897887323943662,,1213.0,2.13556338028169,,
481,2.6071,,4.074906367041199,1.142322097378277,486.0,1.8202247191011236,37.86,-122.27
482,3.15,52.0,4.765714285714286,1.062857142857143,494.0,2.822857142857143,37.86,-122.27
483,2.6914,52.0,,,,2.326027397260274,,-122.27
484,1.8447,52.0,,1.063868613138686,,2.0565693430656933,,-122.27
485,1.6307,35.0,2.962686567164179,1.0011481056257177,3276.0,1.8805970149253732,,-122.26
486,2.9044,52.0,4.404282115869018,1.0478589420654911,1493.0,1.880352644836272,,-122.26
487,2.9405,52.0,,,1461.0,2.1516936671575846,37.86,-122.26
488,3.3893,52.0,5.368029739776952,1.1226765799256506,1253.0,2.328996282527881,37.86,
489,,48.0,4.690631808278867,1.1263616557734204,,3.607843137254902,,
490,,52.0,6.876237623762377,,,2.5445544554455446,37.86,
491,5.0463,52.0,5.793220338983051,,719.0,2.4372881355932203,37.86,-122.25
492,1.7652,,3.5345211581291758,,878.0,1.955456570155902,37.86,
493,,52.0,,,517.0,,37.86,-122.24
494,9.3959,,7.512096774193548,0.9556451612903226,1366.0,2.754032258064516,,-122.24
495,5.3794,52.0,,,1316.0,2.230508474576271,,
496,3.2619,52.0,4.792052980132451,1.0172185430463576,1508.0,1.9973509933774833,37.85,-122.26
497,2.7054,,,1.1288343558282208,1800.0,2.208588957055215,37.85,-122.27
498,,47.0,,,,2.205521472392638,,-122.27
499,1.9028,50.0,5.015686274509804,1.1764705882352942,675.0,2.6470588235294117,,-122.27
500,1.5817,,,1.1735537190082646,,2.4104683195592287,37.85,-122.27
501,,52.0,4.35064935064935,1.077922077922078,152.0,,37.85,-122.27
502,1.3785,47.0,,0.9623824451410659,,2.6426332288401255,,-122.27
503,2.9018,52.0,4.621212121212121,1.0984848484848484,281.0,2.128787878787879,,
504,,,,,506.0,2.480392156862745,,-122.28
505,,48.0,4.427038626609442,1.03862660944206,1054.0,2.2618025751072963,37.85,
506,2.2106,35.0,4.521739130434782,1.0120772946859904,,2.4565217391304346,37.84,-122.29
507,2.6997,52.0,4.0627450980392155,1.0627450980392157,1623.0,2.1215686274509804,37.83,-122.28
508,4.0018,14.0,,1.174061433447099,3100.0,1.5114578254509996,37.84,-122.3
509,7.8772,52.0,,,947.0,2.623268698060942,37.83,
510,,39.0,7.911111111111111,,,2.5650793650793653,,-122.22
511,13.499,42.0,8.928358208955224,,,3.038805970149254,37.82,-122.22
512,12.2138,52.0,9.210227272727273,1.0397727272727273,1001.0,2.84375,37.82,-122.23
513,8.1872,52.0,8.268292682926829,,1005.0,2.7235772357723578,37.82,-122.23
514,12.3804,52.0,,1.0339425587467364,1192.0,3.112271540469974,,
515,,52.0,7.740088105726873,1.0837004405286343,585.0,2.5770925110132157,,-122.24
516,8.1194,52.0,7.75,0.9873417721518988,916.0,2.8987341772151898,37.83,-122.24
517,8.7477,52.0,9.0,1.1340782122905029,,3.106145251396648,37.82,-122.23
518,6.155,,,,1470.0,2.826923076923077,,
519,5.883,52.0,,1.0125628140703518,1104.0,2.7738693467336684,,-122.25
520,5.2128,52.0,5.862934362934363,0.9961389961389961,1242.0,2.3976833976833976,,
521,4.7188,52.0,,1.0062305295950156,,2.5077881619937696,37.76,-122.23
522,5.2915,52.0,8.123456790123457,1.0925925925925926,,2.3333333333333335,,
523,2.6411,52.0,5.170403587443946,,481.0,2.1569506726457397,37.77,-122.24
524,3.3214,52.0,4.825,1.11875,409.0,2.55625,37.77,-122.23
525,3.6417,,4.587131367292225,1.03485254691689,885.0,2.3726541554959786,37.77,-122.24
526,3.0161,,,,1468.0,2.5890652557319225,,-122.25
527,3.1771,52.0,,1.0232558139534884,482.0,2.2418604651162792,,
528,3.4531,52.0,5.784090909090909,1.2121212121212122,825.0,3.125,37.77,-122.25
529,4.3098,52.0,5.436708860759493,0.9936708860759493,429.0,2.7151898734177213,,
530,3.3438,52.0,4.663461538461538,1.0432692307692308,528.0,2.5384615384615383,37.78,
531,,52.0,4.837962962962963,,496.0,2.2962962962962963,,-122.26
532,2.6806,,,1.0566037735849056,,2.709433962264151,,
533,,52.0,4.611320754716981,0.9962264150943396,630.0,2.3773584905660377,,-122.27
534,3.9444,45.0,,0.9195804195804196,723.0,2.527972027972028,37.78,-122.27
535,5.2601,13.0,,,959.0,1.9732510288065843,,-122.27
536,,,,1.016374269005848,3668.0,4.2900584795321635,37.79,-122.28
537,2.6447,42.0,5.740845070422536,1.036619718309859,2037.0,5.738028169014084,37.77,-122.3
538,2.5762,29.0,,1.0950510604870385,,2.93872741555381,,-122.28
539,1.9427,42.0,4.136666666666667,1.03,821.0,2.736666666666667,37.78,-122.29
540,2.9688,52.0,4.230547550432276,1.0461095100864553,870.0,2.5072046109510087,,-122.28
541,,,,,1901.0,,37.77,-122.28
542,,18.0,4.333333333333333,1.1508295625942684,,1.8748114630467572,,-122.29
543,2.5139,50.0,4.5474006116207955,0.9357798165137615,730.0,2.232415902140673,,-122.28
544,2.9732,52.0,,1.1705685618729098,793.0,2.652173913043478,,-122.26
545,,52.0,5.188940092165899,,1033.0,2.380184331797235,37.77,-122.27
546,,52.0,,1.0385674931129476,872.0,2.402203856749311,,-122.27
547,2.7115,52.0,3.7417943107221006,1.052516411378556,849.0,,,-122.27
548,3.3269,52.0,4.61003861003861,1.079150579150579,1121.0,2.164092664092664,,-122.27
549,,52.0,4.844943820224719,1.0292134831460673,,1.9595505617977529,37.77,-122.25
550,4.7778,52.0,5.269360269360269,,,2.144781144781145,,-122.26
551,4.226,52.0,5.011764705882353,1.0911764705882352,,1.95,37.77,-122.26
552,3.3571,52.0,7.034883720930233,0.9767441860465116,411.0,2.38953488372093,,-122.26
553,,52.0,5.0774818401937045,1.0750605326876512,915.0,2.2154963680387407,37.77,
554,2.875,52.0,3.8742138364779874,,921.0,1.930817610062893,,-122.26
555,2.3882,43.0,,1.0676691729323309,585.0,2.199248120300752,37.77,-122.24
556,,43.0,,1.0541310541310542,2086.0,1.9810066476733144,,-122.25
557,5.1039,52.0,5.6280373831775705,1.0130841121495326,,2.4355140186915887,37.76,-122.23
558,4.1458,52.0,,1.0511363636363635,374.0,2.125,,
559,3.4762,52.0,5.305084745762712,1.0932203389830508,979.0,2.0741525423728815,37.76,
560,2.6833,52.0,4.139013452914798,,827.0,1.8542600896860986,37.76,-122.24
561,,52.0,,0.9723320158102767,,2.600790513833992,,
562,3.9632,50.0,5.753731343283582,,654.0,2.4402985074626864,37.75,-122.23
563,,45.0,,,384.0,2.6301369863013697,,
564,4.8711,27.0,5.082810539523212,0.944792973651192,,1.8808030112923464,,-122.24
565,3.0718,52.0,5.068965517241379,1.1130268199233717,,2.160919540229885,37.76,-122.24
566,3.6719,,4.934959349593496,1.0670731707317074,1110.0,2.2560975609756095,37.76,-122.24
567,4.6094,52.0,,1.0506024096385542,,2.6963855421686747,,-122.24
568,4.5213,21.0,5.693117408906883,1.011336032388664,2930.0,2.3724696356275303,,
569,4.4562,,,,,2.3,37.74,
570,7.611,5.0,,1.0614422369389256,,2.73252391464312,37.72,-122.24
571,3.2689,31.0,4.409298780487805,1.0510670731707317,2973.0,2.2660060975609757,,-122.27
572,3.567,52.0,4.550632911392405,1.0253164556962024,1340.0,2.1202531645569622,,-122.25
573,3.6875,28.0,4.65566037735849,,,2.004043126684636,,-122.27
574,4.7695,23.0,4.933970460469157,1.103388357949609,2690.0,2.3370981754995657,,-122.27
575,3.1972,20.0,,1.1196319018404908,583.0,1.7883435582822085,,-122.28
576,7.2634,12.0,,,,2.8804185351270553,37.77,-122.06
577,7.0568,5.0,7.0234375,,1738.0,3.39453125,,-122.06
578,4.635,36.0,6.693761814744802,1.0775047258979207,,2.7939508506616257,,-122.06
579,5.3015,40.0,6.696296296296296,1.1185185185185185,,2.762962962962963,,-122.07
580,4.9801,36.0,6.327472527472527,,,2.7142857142857144,37.71,-122.07
581,5.4834,26.0,,0.9855371900826446,,2.915289256198347,,-122.07
582,6.187,31.0,7.4203454894433785,1.0191938579654511,,2.6257197696737045,,
583,5.6194,32.0,,1.002724795640327,1048.0,2.8555858310626703,37.72,-122.08
584,5.4639,35.0,6.057534246575343,,1004.0,2.750684931506849,37.71,-122.08
585,,35.0,,1.0544959128065394,1086.0,2.9591280653950953,37.71,-122.09
586,,30.0,7.425714285714286,1.0457142857142858,922.0,,37.72,-122.1
587,4.65,,5.5787545787545785,,1950.0,2.380952380952381,37.71,-122.11
588,,25.0,4.996638655462185,,1413.0,2.3747899159663866,,-122.1
589,3.7222,,,1.1003521126760563,1444.0,2.5422535211267605,,-122.1
590,5.2855,31.0,,1.0483271375464684,749.0,2.7843866171003717,37.71,-122.09
591,,31.0,6.240121580547113,1.0212765957446808,,2.635258358662614,37.7,
592,5.2131,27.0,,1.0367149758454106,,2.6309178743961352,37.71,-122.1
593,,30.0,6.657794676806084,1.0228136882129277,,2.779467680608365,,-122.09
594,,38.0,,0.9800664451827242,,2.5946843853820596,37.71,-122.08
595,4.8237,38.0,5.699386503067485,1.0076687116564418,,2.736196319018405,37.71,
596,,32.0,6.6292682926829265,1.0902439024390245,,2.819512195121951,,-122.08
597,4.125,39.0,5.126353790613718,0.9819494584837545,645.0,2.3285198555956677,37.7,-122.07
598,4.6005,37.0,,0.9841269841269841,821.0,2.6063492063492064,37.7,-122.06
599,,33.0,,1.025974025974026,,2.483116883116883,37.7,-122.06
600,,32.0,4.899135446685879,1.0605187319884726,1487.0,2.142651296829971,37.7,-122.07
601,3.4934,25.0,4.791549295774648,1.0676056338028168,1645.0,2.316901408450704,,-122.08
602,2.9861,33.0,4.198858230256898,1.0532825880114176,2239.0,2.1303520456707896,,-122.09
603,2.5362,29.0,4.173913043478261,1.1195652173913044,1021.0,1.8496376811594204,,-122.07
604,3.3021,36.0,5.032119914346895,1.068522483940043,1105.0,2.366167023554604,37.69,-122.08
605,3.0964,31.0,4.5667953667953665,1.0108108108108107,2999.0,2.3158301158301158,,-122.07
606,2.8512,43.0,,1.1408450704225352,740.0,2.6056338028169015,37.69,-122.08
607,,42.0,,,,2.5778688524590163,37.69,-122.08
608,2.3958,37.0,4.136585365853659,,314.0,1.5317073170731708,37.68,-122.08
609,,15.0,,,1479.0,2.214071856287425,37.68,
610,4.8036,20.0,5.37,,1732.0,2.165,,-122.09
611,3.851,52.0,5.2690909090909095,1.0127272727272727,1338.0,2.4327272727272726,,-122.15
612,,,,,440.0,2.2916666666666665,37.74,-122.14
613,,51.0,6.66412213740458,1.025445292620865,922.0,2.346055979643766,,-122.14
614,2.2,49.0,5.1875,1.0972222222222223,611.0,2.1215277777777777,37.74,-122.15
615,4.1164,52.0,,1.0097087378640777,994.0,2.412621359223301,37.73,
616,3.95,,6.060869565217391,0.9695652173913043,545.0,,37.74,-122.15
617,4.9135,52.0,7.188811188811189,0.9020979020979021,,2.2167832167832167,37.73,-122.15
618,2.8355,45.0,5.105978260869565,1.1127717391304348,1573.0,2.1372282608695654,37.73,-122.15
619,3.25,46.0,4.972413793103448,1.0804597701149425,925.0,2.1264367816091956,37.73,
620,2.8301,49.0,,1.0597402597402596,768.0,,,-122.16
621,3.7159,52.0,,0.9897260273972602,,2.1232876712328768,37.73,-122.17
622,2.5625,52.0,5.381642512077295,0.9951690821256038,425.0,2.0531400966183573,,-122.16
623,,,4.911475409836066,,,3.2885245901639344,,-122.18
624,3.375,45.0,5.377777777777778,1.0888888888888888,519.0,3.8444444444444446,37.71,
625,3.244,38.0,,1.0101010101010102,481.0,2.4292929292929295,37.71,-122.17
626,,36.0,,1.0269749518304432,1209.0,2.3294797687861273,37.7,-122.18
627,3.3906,,4.88,1.0552380952380953,1398.0,2.662857142857143,37.7,
628,,,6.224137931034483,,158.0,2.7241379310344827,37.71,-122.19
629,3.371,42.0,4.530120481927711,0.9924698795180723,1817.0,2.73644578313253,,-122.17
630,3.5313,46.0,,0.9826989619377162,766.0,,,-122.17
631,3.663,5.0,5.158536585365853,1.2134146341463414,814.0,2.481707317073171,37.72,-122.17
632,2.875,,4.2133891213389125,1.0251046025104602,,2.585774058577406,37.72,-122.16
